ID,Prob1
87624, 0.95
87625, 0.19
87626, 0.52
87627, 0.78
87628, 0.89
87629, 0.24
87630, 0.69
87631, 0.24
87632, 0.29
87633, 0.04
87634, 0.02
87635, 0.40
87636, 0.19
87637, 0.29
87638, 0.51
87639, 0.27
87640, 0.42
87641, 0.29
87642, 0.05
87643, 0.36
87644, 0.43
87645, 0.53
87646, 0.30
87647, 0.21
87648, 0.34
87649, 0.32
87650, 0.79
87651, 0.82
87652, 0.21
87653, 0.01
87654, 0.19
87655, 0.30
87656, 0.13
87657, 0.25
87658, 0.30
87659, 0.28
87660, 0.17
87661, 0.27
87662, 0.79
87663, 0.72
87664, 0.08
87665, 0.71
87666, 0.40
87667, 0.25
87668, 0.05
87669, 0.40
87670, 0.30
87671, 0.07
87672, 0.35
87673, 0.39
87674, 0.53
87675, 0.28
87676, 0.21
87677, 0.15
87678, 0.32
87679, 0.53
87680, 0.17
87681, 0.69
87682, 0.27
87683, 0.41
87684, 0.40
87685, 0.69
87686, 0.92
87687, 0.11
87688, 0.09
87689, 0.82
87690, 0.50
87691, 1.00
87692, 0.21
87693, 0.92
87694, 0.31
87695, 0.43
87696, 0.71
87697, 0.19
87698, 0.15
87699, 0.23
87700, 0.24
87701, 0.30
87702, 0.43
87703, 0.30
87704, 0.31
87705, 0.05
87706, 0.32
87707, 0.17
87708, 0.11
87709, 0.35
87710, 0.35
87711, 0.77
87712, 0.24
87713, 0.26
87714, 0.50
87715, 0.33
87716, 0.36
87717, 0.68
87718, 0.32
87719, 0.30
87720, 0.17
87721, 0.43
87722, 0.53
87723, 0.30
87724, 0.30
87725, 0.19
87726, 0.23
87727, 0.28
87728, 0.44
87729, 0.24
87730, 0.04
87731, 0.34
87732, 0.16
87733, 0.27
87734, 0.17
87735, 0.88
87736, 0.34
87737, 0.84
87738, 0.17
87739, 0.17
87740, 0.12
87741, 0.46
87742, 0.05
87743, 0.03
87744, 0.25
87745, 0.22
87746, 0.19
87747, 0.34
87748, 0.41
87749, 0.94
87750, 0.19
87751, 0.30
87752, 0.27
87753, 0.12
87754, 0.20
87755, 0.18
87756, 0.76
87757, 0.05
87758, 0.17
87759, 0.34
87760, 0.15
87761, 0.54
87762, 0.86
87763, 0.96
87764, 0.21
87765, 0.41
87766, 0.47
87767, 0.45
87768, 0.31
87769, 0.26
87770, 0.74
87771, 0.26
87772, 0.60
87773, 0.05
87774, 0.51
87775, 0.26
87776, 0.20
87777, 0.68
87778, 0.12
87779, 0.04
87780, 0.46
87781, 0.28
87782, 0.33
87783, 0.17
87784, 0.24
87785, 0.34
87786, 0.28
87787, 0.28
87788, 0.21
87789, 0.41
87790, 0.35
87791, 1.00
87792, 0.41
87793, 0.26
87794, 0.03
87795, 0.30
87796, 0.26
87797, 0.85
87798, 0.68
87799, 0.19
87800, 0.11
87801, 0.29
87802, 0.04
87803, 0.28
87804, 0.07
87805, 0.04
87806, 0.43
87807, 0.15
87808, 0.30
87809, 0.01
87810, 0.33
87811, 0.04
87812, 0.31
87813, 0.17
87814, 0.24
87815, 0.57
87816, 0.34
87817, 0.35
87818, 0.19
87819, 0.26
87820, 0.50
87821, 0.28
87822, 0.13
87823, 0.25
87824, 0.34
87825, 0.79
87826, 0.07
87827, 0.83
87828, 0.01
87829, 0.21
87830, 0.84
87831, 0.35
87832, 0.47
87833, 0.20
87834, 0.05
87835, 0.15
87836, 0.68
87837, 0.09
87838, 0.32
87839, 0.41
87840, 0.17
87841, 0.19
87842, 0.17
87843, 0.54
87844, 0.85
87845, 0.95
87846, 0.64
87847, 0.51
87848, 0.35
87849, 0.56
87850, 0.20
87851, 0.86
87852, 0.19
87853, 0.24
87854, 0.40
87855, 0.16
87856, 0.59
87857, 0.18
87858, 0.67
87859, 0.90
87860, 0.46
87861, 0.89
87862, 0.09
87863, 0.41
87864, 0.45
87865, 0.52
87866, 0.55
87867, 0.17
87868, 0.30
87869, 0.50
87870, 0.21
87871, 0.50
87872, 0.44
87873, 0.68
87874, 0.35
87875, 0.03
87876, 0.19
87877, 0.31
87878, 0.24
87879, 0.21
87880, 0.81
87881, 0.60
87882, 0.03
87883, 0.04
87884, 0.19
87885, 0.29
87886, 0.15
87887, 0.08
87888, 0.22
87889, 0.10
87890, 0.11
87891, 0.66
87892, 0.68
87893, 0.24
87894, 0.26
87895, 0.28
87896, 0.04
87897, 0.36
87898, 0.29
87899, 0.13
87900, 0.13
87901, 0.83
87902, 0.77
87903, 0.40
87904, 0.28
87905, 0.30
87906, 0.85
87907, 0.03
87908, 0.57
87909, 0.85
87910, 0.35
87911, 0.72
87912, 0.34
87913, 0.58
87914, 0.30
87915, 0.26
87916, 0.51
87917, 0.46
87918, 0.47
87919, 0.39
87920, 0.40
87921, 0.33
87922, 0.21
87923, 0.43
87924, 0.44
87925, 0.70
87926, 0.05
87927, 0.30
87928, 0.12
87929, 0.38
87930, 0.26
87931, 0.21
87932, 0.03
87933, 0.51
87934, 0.68
87935, 0.02
87936, 0.01
87937, 0.25
87938, 0.26
87939, 0.21
87940, 0.39
87941, 0.55
87942, 0.71
87943, 0.31
87944, 0.54
87945, 0.16
87946, 0.05
87947, 0.25
87948, 0.11
87949, 0.12
87950, 0.43
87951, 0.60
87952, 0.13
87953, 0.29
87954, 0.26
87955, 0.21
87956, 0.23
87957, 0.54
87958, 0.40
87959, 0.03
87960, 0.39
87961, 0.03
87962, 0.17
87963, 0.34
87964, 0.34
87965, 0.18
87966, 0.25
87967, 0.20
87968, 0.03
87969, 0.43
87970, 0.43
87971, 0.21
87972, 0.43
87973, 0.23
87974, 0.25
87975, 0.25
87976, 0.21
87977, 0.05
87978, 0.52
87979, 0.62
87980, 0.35
87981, 0.03
87982, 0.48
87983, 0.30
87984, 0.35
87985, 0.21
87986, 0.18
87987, 0.52
87988, 0.21
87989, 0.68
87990, 0.29
87991, 0.52
87992, 0.19
87993, 0.04
87994, 0.18
87995, 0.45
87996, 0.21
87997, 0.24
87998, 0.02
87999, 0.86
88000, 0.24
88001, 0.56
88002, 0.23
88003, 0.46
88004, 0.14
88005, 0.65
88006, 0.77
88007, 0.51
88008, 0.16
88009, 0.81
88010, 0.48
88011, 0.30
88012, 0.58
88013, 0.26
88014, 0.21
88015, 0.33
88016, 0.20
88017, 0.34
88018, 0.43
88019, 0.12
88020, 0.14
88021, 0.12
88022, 0.97
88023, 0.68
88024, 0.05
88025, 0.19
88026, 0.03
88027, 0.23
88028, 0.36
88029, 0.98
88030, 0.01
88031, 0.33
88032, 0.65
88033, 0.63
88034, 0.19
88035, 0.23
88036, 0.46
88037, 0.32
88038, 0.65
88039, 0.28
88040, 0.01
88041, 0.12
88042, 0.36
88043, 0.19
88044, 0.99
88045, 0.24
88046, 0.20
88047, 0.27
88048, 0.29
88049, 0.17
88050, 0.54
88051, 0.48
88052, 0.02
88053, 0.29
88054, 0.53
88055, 0.84
88056, 0.05
88057, 0.19
88058, 0.05
88059, 0.28
88060, 0.25
88061, 0.41
88062, 0.28
88063, 0.22
88064, 0.98
88065, 0.47
88066, 0.02
88067, 0.21
88068, 0.51
88069, 0.21
88070, 0.46
88071, 0.65
88072, 0.20
88073, 0.36
88074, 0.03
88075, 0.44
88076, 0.30
88077, 0.77
88078, 0.03
88079, 0.32
88080, 0.43
88081, 0.57
88082, 0.18
88083, 0.40
88084, 0.18
88085, 0.24
88086, 0.05
88087, 0.24
88088, 0.19
88089, 0.19
88090, 0.05
88091, 0.08
88092, 0.54
88093, 0.53
88094, 0.40
88095, 0.19
88096, 0.36
88097, 0.25
88098, 0.56
88099, 0.51
88100, 0.17
88101, 0.34
88102, 0.08
88103, 0.24
88104, 0.22
88105, 0.68
88106, 0.25
88107, 0.34
88108, 0.12
88109, 0.04
88110, 0.25
88111, 0.16
88112, 0.24
88113, 0.31
88114, 0.22
88115, 0.67
88116, 0.43
88117, 0.19
88118, 0.62
88119, 0.04
88120, 0.21
88121, 0.30
88122, 0.19
88123, 0.17
88124, 0.26
88125, 0.14
88126, 0.30
88127, 0.12
88128, 0.03
88129, 0.89
88130, 0.43
88131, 0.12
88132, 0.03
88133, 0.50
88134, 0.05
88135, 0.43
88136, 0.21
88137, 0.04
88138, 0.05
88139, 0.25
88140, 0.05
88141, 0.02
88142, 0.24
88143, 0.73
88144, 0.46
88145, 0.24
88146, 0.74
88147, 0.40
88148, 0.04
88149, 0.16
88150, 0.59
88151, 0.30
88152, 0.39
88153, 0.29
88154, 0.40
88155, 0.04
88156, 0.24
88157, 0.69
88158, 0.42
88159, 0.28
88160, 0.35
88161, 0.25
88162, 0.30
88163, 0.86
88164, 0.23
88165, 0.46
88166, 0.66
88167, 0.36
88168, 0.36
88169, 0.17
88170, 0.25
88171, 0.55
88172, 0.22
88173, 0.52
88174, 0.26
88175, 0.04
88176, 0.17
88177, 0.77
88178, 0.21
88179, 0.03
88180, 0.56
88181, 0.33
88182, 0.41
88183, 0.16
88184, 0.25
88185, 0.04
88186, 0.38
88187, 0.13
88188, 0.86
88189, 0.47
88190, 0.25
88191, 0.24
88192, 0.05
88193, 0.25
88194, 0.33
88195, 0.97
88196, 0.04
88197, 0.30
88198, 0.43
88199, 0.19
88200, 0.01
88201, 0.32
88202, 0.17
88203, 0.04
88204, 0.28
88205, 0.30
88206, 0.19
88207, 0.13
88208, 0.00
88209, 0.78
88210, 0.11
88211, 0.01
88212, 0.33
88213, 0.03
88214, 0.68
88215, 0.24
88216, 0.05
88217, 0.16
88218, 0.30
88219, 0.57
88220, 0.74
88221, 0.13
88222, 0.28
88223, 0.16
88224, 0.21
88225, 0.13
88226, 0.44
88227, 0.30
88228, 0.05
88229, 0.35
88230, 0.04
88231, 0.02
88232, 0.30
88233, 0.35
88234, 0.24
88235, 0.51
88236, 0.93
88237, 0.04
88238, 0.22
88239, 0.37
88240, 0.35
88241, 0.44
88242, 0.07
88243, 0.21
88244, 0.04
88245, 0.21
88246, 0.18
88247, 0.13
88248, 0.46
88249, 0.38
88250, 0.15
88251, 0.05
88252, 0.55
88253, 0.35
88254, 0.54
88255, 0.24
88256, 0.52
88257, 0.32
88258, 0.09
88259, 0.34
88260, 0.68
88261, 0.38
88262, 0.30
88263, 0.57
88264, 0.26
88265, 0.70
88266, 0.33
88267, 0.25
88268, 0.03
88269, 0.04
88270, 0.31
88271, 0.16
88272, 0.04
88273, 0.30
88274, 0.85
88275, 0.85
88276, 0.01
88277, 0.05
88278, 0.21
88279, 0.52
88280, 0.65
88281, 0.85
88282, 0.02
88283, 0.43
88284, 0.71
88285, 0.16
88286, 0.23
88287, 0.19
88288, 0.02
88289, 0.32
88290, 0.05
88291, 0.19
88292, 0.02
88293, 0.41
88294, 0.26
88295, 0.03
88296, 0.25
88297, 0.12
88298, 0.27
88299, 0.25
88300, 0.05
88301, 0.70
88302, 0.30
88303, 0.14
88304, 0.46
88305, 0.51
88306, 0.43
88307, 0.33
88308, 0.44
88309, 0.39
88310, 0.22
88311, 0.41
88312, 0.24
88313, 0.23
88314, 0.43
88315, 0.14
88316, 0.15
88317, 0.46
88318, 0.41
88319, 0.43
88320, 0.01
88321, 0.82
88322, 0.46
88323, 0.28
88324, 0.24
88325, 0.27
88326, 0.19
88327, 0.32
88328, 0.04
88329, 0.22
88330, 0.47
88331, 0.24
88332, 0.97
88333, 0.90
88334, 0.86
88335, 0.22
88336, 0.56
88337, 0.26
88338, 0.24
88339, 0.03
88340, 0.48
88341, 0.97
88342, 0.56
88343, 0.02
88344, 0.05
88345, 0.04
88346, 0.02
88347, 0.17
88348, 0.29
88349, 0.69
88350, 0.97
88351, 0.52
88352, 0.36
88353, 0.23
88354, 0.27
88355, 0.04
88356, 0.29
88357, 0.46
88358, 0.04
88359, 0.23
88360, 0.54
88361, 0.16
88362, 0.21
88363, 0.50
88364, 0.30
88365, 0.59
88366, 0.31
88367, 0.41
88368, 0.29
88369, 0.94
88370, 0.53
88371, 0.36
88372, 0.85
88373, 0.49
88374, 0.12
88375, 0.34
88376, 0.03
88377, 0.50
88378, 0.05
88379, 0.08
88380, 0.59
88381, 0.16
88382, 0.51
88383, 0.17
88384, 0.20
88385, 0.28
88386, 0.24
88387, 0.29
88388, 0.04
88389, 0.46
88390, 0.19
88391, 0.05
88392, 0.36
88393, 0.24
88394, 0.74
88395, 0.66
88396, 0.91
88397, 0.33
88398, 0.18
88399, 0.02
88400, 0.26
88401, 0.11
88402, 0.12
88403, 0.57
88404, 0.40
88405, 0.08
88406, 0.08
88407, 0.24
88408, 0.54
88409, 0.49
88410, 0.88
88411, 0.20
88412, 0.43
88413, 0.04
88414, 0.97
88415, 0.74
88416, 0.01
88417, 0.82
88418, 0.33
88419, 0.73
88420, 0.32
88421, 0.57
88422, 0.83
88423, 0.05
88424, 0.27
88425, 0.30
88426, 0.43
88427, 0.74
88428, 0.88
88429, 0.25
88430, 0.52
88431, 0.53
88432, 0.22
88433, 0.04
88434, 0.21
88435, 0.53
88436, 0.03
88437, 0.62
88438, 0.30
88439, 0.19
88440, 0.00
88441, 0.14
88442, 0.61
88443, 0.50
88444, 0.14
88445, 0.25
88446, 0.36
88447, 0.84
88448, 0.35
88449, 0.26
88450, 0.01
88451, 0.46
88452, 0.21
88453, 0.85
88454, 0.12
88455, 0.04
88456, 0.19
88457, 0.25
88458, 0.62
88459, 0.32
88460, 0.46
88461, 0.07
88462, 0.17
88463, 0.19
88464, 0.25
88465, 0.46
88466, 0.30
88467, 0.49
88468, 0.66
88469, 0.25
88470, 0.17
88471, 0.16
88472, 0.44
88473, 0.04
88474, 0.27
88475, 0.44
88476, 0.34
88477, 0.11
88478, 0.15
88479, 0.71
88480, 0.08
88481, 0.40
88482, 0.61
88483, 0.22
88484, 0.21
88485, 0.02
88486, 0.97
88487, 0.16
88488, 0.28
88489, 0.32
88490, 0.61
88491, 0.42
88492, 0.45
88493, 0.26
88494, 0.23
88495, 0.16
88496, 0.21
88497, 0.46
88498, 0.19
88499, 0.03
88500, 0.07
88501, 0.66
88502, 0.30
88503, 0.08
88504, 0.04
88505, 0.32
88506, 0.53
88507, 0.20
88508, 0.41
88509, 0.42
88510, 0.25
88511, 0.25
88512, 0.28
88513, 0.04
88514, 0.52
88515, 0.20
88516, 0.05
88517, 0.21
88518, 0.51
88519, 0.32
88520, 0.77
88521, 0.26
88522, 0.15
88523, 0.33
88524, 0.10
88525, 0.22
88526, 0.03
88527, 0.34
88528, 0.22
88529, 0.21
88530, 0.19
88531, 0.68
88532, 0.02
88533, 0.97
88534, 0.04
88535, 0.40
88536, 0.29
88537, 0.33
88538, 0.24
88539, 0.97
88540, 0.19
88541, 0.21
88542, 0.31
88543, 0.88
88544, 0.24
88545, 0.75
88546, 0.89
88547, 0.32
88548, 0.08
88549, 0.05
88550, 0.21
88551, 0.91
88552, 0.01
88553, 0.23
88554, 0.98
88555, 0.15
88556, 0.04
88557, 0.35
88558, 0.13
88559, 0.33
88560, 0.40
88561, 0.30
88562, 0.95
88563, 0.21
88564, 0.25
88565, 0.08
88566, 0.17
88567, 0.96
88568, 0.26
88569, 0.76
88570, 0.58
88571, 0.42
88572, 0.26
88573, 0.08
88574, 0.46
88575, 0.15
88576, 0.79
88577, 0.24
88578, 0.46
88579, 0.65
88580, 0.35
88581, 0.68
88582, 0.43
88583, 0.48
88584, 0.74
88585, 0.16
88586, 0.21
88587, 0.27
88588, 0.32
88589, 0.59
88590, 0.35
88591, 0.21
88592, 0.16
88593, 0.10
88594, 0.04
88595, 0.40
88596, 0.05
88597, 0.24
88598, 0.05
88599, 0.05
88600, 0.77
88601, 0.24
88602, 0.21
88603, 0.48
88604, 0.88
88605, 0.24
88606, 0.23
88607, 0.27
88608, 0.46
88609, 0.24
88610, 0.18
88611, 0.51
88612, 0.59
88613, 0.03
88614, 0.22
88615, 0.23
88616, 0.30
88617, 0.21
88618, 0.57
88619, 0.16
88620, 0.47
88621, 0.24
88622, 0.95
88623, 0.56
88624, 0.32
88625, 0.52
88626, 0.76
88627, 0.36
88628, 0.20
88629, 0.25
88630, 0.03
88631, 0.15
88632, 0.21
88633, 0.81
88634, 0.02
88635, 0.29
88636, 0.34
88637, 0.35
88638, 0.72
88639, 0.46
88640, 0.79
88641, 0.18
88642, 0.30
88643, 0.07
88644, 0.37
88645, 0.21
88646, 0.21
88647, 0.31
88648, 0.43
88649, 0.25
88650, 0.86
88651, 0.21
88652, 0.05
88653, 0.03
88654, 0.36
88655, 0.09
88656, 0.24
88657, 0.04
88658, 0.67
88659, 0.25
88660, 0.19
88661, 0.16
88662, 0.88
88663, 1.00
88664, 0.30
88665, 0.43
88666, 0.19
88667, 0.02
88668, 0.81
88669, 0.36
88670, 0.24
88671, 0.30
88672, 0.01
88673, 0.19
88674, 0.05
88675, 0.13
88676, 0.24
88677, 0.81
88678, 0.24
88679, 0.04
88680, 0.65
88681, 0.26
88682, 0.09
88683, 0.51
88684, 0.93
88685, 0.16
88686, 0.20
88687, 0.40
88688, 0.50
88689, 0.47
88690, 0.16
88691, 0.23
88692, 0.43
88693, 0.21
88694, 0.55
88695, 0.44
88696, 0.62
88697, 0.49
88698, 0.59
88699, 0.21
88700, 0.53
88701, 0.03
88702, 0.30
88703, 0.91
88704, 0.43
88705, 0.39
88706, 0.04
88707, 0.01
88708, 0.17
88709, 0.47
88710, 0.39
88711, 0.19
88712, 0.29
88713, 0.24
88714, 0.02
88715, 0.41
88716, 0.25
88717, 0.04
88718, 0.26
88719, 0.16
88720, 0.74
88721, 0.05
88722, 0.62
88723, 0.44
88724, 0.30
88725, 0.01
88726, 0.85
88727, 0.03
88728, 0.26
88729, 0.19
88730, 0.04
88731, 0.34
88732, 0.61
88733, 0.54
88734, 0.36
88735, 0.05
88736, 0.03
88737, 0.43
88738, 0.44
88739, 0.34
88740, 0.79
88741, 0.27
88742, 0.58
88743, 0.28
88744, 0.30
88745, 0.86
88746, 0.04
88747, 0.28
88748, 0.43
88749, 0.46
88750, 0.60
88751, 0.17
88752, 0.55
88753, 0.38
88754, 0.32
88755, 0.33
88756, 0.30
88757, 0.27
88758, 0.32
88759, 0.06
88760, 0.23
88761, 0.27
88762, 0.35
88763, 0.37
88764, 0.12
88765, 0.37
88766, 0.88
88767, 0.57
88768, 0.50
88769, 0.45
88770, 0.30
88771, 0.26
88772, 0.11
88773, 0.78
88774, 0.51
88775, 0.19
88776, 0.71
88777, 0.96
88778, 0.02
88779, 0.04
88780, 0.13
88781, 0.39
88782, 0.50
88783, 0.72
88784, 0.50
88785, 0.10
88786, 0.66
88787, 0.39
88788, 0.96
88789, 0.26
88790, 0.62
88791, 0.16
88792, 0.14
88793, 0.75
88794, 0.11
88795, 0.19
88796, 0.01
88797, 0.97
88798, 0.26
88799, 0.12
88800, 0.21
88801, 0.26
88802, 0.56
88803, 0.42
88804, 0.21
88805, 0.18
88806, 0.17
88807, 0.30
88808, 0.19
88809, 0.30
88810, 0.97
88811, 0.21
88812, 0.18
88813, 0.19
88814, 0.22
88815, 0.11
88816, 0.21
88817, 0.29
88818, 0.22
88819, 0.43
88820, 0.17
88821, 0.35
88822, 0.24
88823, 0.51
88824, 0.20
88825, 0.21
88826, 0.43
88827, 0.38
88828, 0.03
88829, 0.40
88830, 0.95
88831, 0.37
88832, 0.34
88833, 0.05
88834, 0.33
88835, 0.19
88836, 0.24
88837, 0.51
88838, 0.34
88839, 0.09
88840, 0.50
88841, 0.74
88842, 0.23
88843, 0.05
88844, 0.04
88845, 0.16
88846, 0.80
88847, 0.23
88848, 0.65
88849, 0.34
88850, 0.36
88851, 0.56
88852, 0.39
88853, 0.54
88854, 0.05
88855, 0.17
88856, 0.85
88857, 0.58
88858, 0.54
88859, 0.39
88860, 0.03
88861, 0.34
88862, 0.30
88863, 0.24
88864, 0.18
88865, 0.75
88866, 0.35
88867, 0.38
88868, 0.19
88869, 0.21
88870, 0.59
88871, 0.25
88872, 0.17
88873, 0.03
88874, 0.55
88875, 0.34
88876, 0.54
88877, 0.46
88878, 0.24
88879, 0.04
88880, 0.35
88881, 0.36
88882, 0.03
88883, 0.60
88884, 0.24
88885, 0.70
88886, 0.81
88887, 0.54
88888, 0.38
88889, 0.06
88890, 0.68
88891, 0.11
88892, 0.18
88893, 0.05
88894, 0.40
88895, 0.24
88896, 0.28
88897, 0.19
88898, 0.95
88899, 0.30
88900, 0.98
88901, 0.36
88902, 0.54
88903, 0.08
88904, 0.20
88905, 0.51
88906, 0.39
88907, 0.19
88908, 0.27
88909, 0.01
88910, 0.36
88911, 0.44
88912, 0.09
88913, 0.36
88914, 0.38
88915, 0.05
88916, 0.02
88917, 0.05
88918, 0.33
88919, 0.19
88920, 0.19
88921, 0.35
88922, 0.04
88923, 0.59
88924, 0.29
88925, 0.32
88926, 0.35
88927, 0.25
88928, 0.30
88929, 0.10
88930, 0.53
88931, 0.34
88932, 0.22
88933, 0.64
88934, 0.52
88935, 0.15
88936, 0.52
88937, 0.32
88938, 0.20
88939, 0.95
88940, 0.25
88941, 0.55
88942, 0.33
88943, 0.60
88944, 0.24
88945, 0.05
88946, 0.28
88947, 0.31
88948, 0.25
88949, 0.98
88950, 0.97
88951, 0.40
88952, 0.68
88953, 0.03
88954, 0.45
88955, 0.17
88956, 0.32
88957, 0.53
88958, 0.19
88959, 0.40
88960, 0.15
88961, 0.29
88962, 0.79
88963, 0.18
88964, 0.95
88965, 0.05
88966, 0.04
88967, 0.25
88968, 0.96
88969, 0.35
88970, 0.41
88971, 0.43
88972, 0.48
88973, 0.15
88974, 0.20
88975, 0.52
88976, 0.30
88977, 0.68
88978, 0.18
88979, 0.44
88980, 0.06
88981, 0.84
88982, 0.26
88983, 0.33
88984, 0.01
88985, 0.48
88986, 0.58
88987, 0.19
88988, 0.34
88989, 0.21
88990, 0.52
88991, 0.07
88992, 0.27
88993, 0.21
88994, 0.43
88995, 0.86
88996, 0.68
88997, 0.37
88998, 0.17
88999, 0.28
89000, 0.21
89001, 0.21
89002, 0.24
89003, 0.80
89004, 0.86
89005, 0.24
89006, 0.25
89007, 0.57
89008, 0.02
89009, 0.21
89010, 0.08
89011, 0.03
89012, 0.28
89013, 0.10
89014, 0.33
89015, 0.05
89016, 0.57
89017, 0.05
89018, 0.01
89019, 0.02
89020, 0.54
89021, 0.23
89022, 0.60
89023, 0.90
89024, 0.43
89025, 0.28
89026, 0.44
89027, 0.95
89028, 0.15
89029, 0.50
89030, 0.50
89031, 0.71
89032, 0.46
89033, 0.02
89034, 0.32
89035, 0.47
89036, 0.40
89037, 0.41
89038, 0.24
89039, 0.30
89040, 0.36
89041, 0.14
89042, 0.33
89043, 0.33
89044, 0.38
89045, 0.41
89046, 0.40
89047, 0.23
89048, 0.59
89049, 0.86
89050, 0.58
89051, 0.25
89052, 0.68
89053, 0.04
89054, 0.25
89055, 0.22
89056, 0.43
89057, 0.36
89058, 0.30
89059, 0.44
89060, 0.57
89061, 0.35
89062, 0.29
89063, 0.19
89064, 0.19
89065, 0.03
89066, 0.44
89067, 0.43
89068, 0.26
89069, 0.61
89070, 0.19
89071, 0.36
89072, 0.02
89073, 0.32
89074, 0.61
89075, 0.51
89076, 0.27
89077, 0.31
89078, 0.07
89079, 0.18
89080, 0.27
89081, 0.22
89082, 0.33
89083, 0.04
89084, 0.26
89085, 0.22
89086, 0.47
89087, 0.15
89088, 0.24
89089, 0.04
89090, 0.01
89091, 0.02
89092, 0.61
89093, 0.20
89094, 0.78
89095, 0.41
89096, 0.04
89097, 0.45
89098, 0.17
89099, 0.38
89100, 0.32
89101, 0.50
89102, 0.50
89103, 0.60
89104, 0.50
89105, 0.25
89106, 0.02
89107, 0.51
89108, 0.18
89109, 0.50
89110, 0.68
89111, 0.92
89112, 0.30
89113, 0.36
89114, 0.21
89115, 0.34
89116, 0.24
89117, 0.21
89118, 0.25
89119, 0.15
89120, 0.36
89121, 0.35
89122, 0.29
89123, 0.30
89124, 0.18
89125, 0.11
89126, 0.72
89127, 0.30
89128, 0.02
89129, 0.16
89130, 0.27
89131, 0.26
89132, 0.32
89133, 0.25
89134, 0.30
89135, 0.08
89136, 0.34
89137, 0.19
89138, 0.25
89139, 0.33
89140, 0.20
89141, 0.16
89142, 0.33
89143, 0.01
89144, 0.01
89145, 0.34
89146, 0.66
89147, 0.11
89148, 0.23
89149, 0.37
89150, 0.03
89151, 0.19
89152, 0.74
89153, 0.57
89154, 0.34
89155, 0.34
89156, 0.38
89157, 0.81
89158, 0.48
89159, 0.35
89160, 0.07
89161, 0.45
89162, 0.26
89163, 0.21
89164, 0.23
89165, 0.36
89166, 0.40
89167, 0.03
89168, 0.55
89169, 0.24
89170, 0.40
89171, 0.53
89172, 0.04
89173, 0.05
89174, 0.50
89175, 0.05
89176, 0.30
89177, 0.35
89178, 0.12
89179, 0.38
89180, 0.02
89181, 0.45
89182, 0.03
89183, 0.27
89184, 0.15
89185, 0.63
89186, 0.36
89187, 0.15
89188, 0.95
89189, 0.93
89190, 0.28
89191, 0.49
89192, 0.21
89193, 0.01
89194, 0.22
89195, 0.35
89196, 0.65
89197, 0.61
89198, 0.25
89199, 0.35
89200, 0.16
89201, 0.10
89202, 0.53
89203, 0.31
89204, 0.81
89205, 0.33
89206, 0.85
89207, 0.19
89208, 0.19
89209, 0.37
89210, 0.16
89211, 0.56
89212, 0.31
89213, 0.30
89214, 0.76
89215, 0.54
89216, 0.54
89217, 0.30
89218, 0.63
89219, 0.08
89220, 0.72
89221, 0.09
89222, 0.12
89223, 0.65
89224, 0.30
89225, 0.36
89226, 0.46
89227, 0.41
89228, 0.76
89229, 0.17
89230, 0.48
89231, 0.40
89232, 0.14
89233, 0.32
89234, 0.03
89235, 0.46
89236, 0.24
89237, 0.39
89238, 0.50
89239, 0.21
89240, 0.21
89241, 0.14
89242, 0.19
89243, 0.27
89244, 0.10
89245, 0.22
89246, 0.28
89247, 0.09
89248, 0.75
89249, 0.19
89250, 0.27
89251, 0.01
89252, 0.84
89253, 0.19
89254, 0.30
89255, 0.43
89256, 0.28
89257, 0.28
89258, 0.79
89259, 0.40
89260, 0.32
89261, 0.26
89262, 0.40
89263, 0.18
89264, 0.06
89265, 0.56
89266, 0.25
89267, 0.18
89268, 0.85
89269, 0.32
89270, 0.21
89271, 0.20
89272, 0.54
89273, 0.24
89274, 0.57
89275, 0.38
89276, 0.04
89277, 0.16
89278, 0.22
89279, 0.30
89280, 0.18
89281, 0.35
89282, 0.18
89283, 0.45
89284, 0.30
89285, 0.33
89286, 0.66
89287, 0.32
89288, 0.60
89289, 0.19
89290, 0.52
89291, 0.05
89292, 0.19
89293, 0.44
89294, 0.50
89295, 0.80
89296, 0.96
89297, 0.46
89298, 0.04
89299, 0.62
89300, 0.33
89301, 0.43
89302, 0.69
89303, 0.18
89304, 0.53
89305, 0.21
89306, 0.54
89307, 0.17
89308, 0.17
89309, 0.75
89310, 0.69
89311, 0.34
89312, 0.79
89313, 0.69
89314, 0.41
89315, 0.04
89316, 0.35
89317, 0.10
89318, 0.26
89319, 0.95
89320, 0.88
89321, 0.24
89322, 0.33
89323, 0.05
89324, 0.23
89325, 0.04
89326, 0.27
89327, 0.32
89328, 0.40
89329, 0.02
89330, 0.05
89331, 0.37
89332, 0.21
89333, 0.04
89334, 0.17
89335, 0.17
89336, 0.25
89337, 0.17
89338, 0.81
89339, 0.17
89340, 0.65
89341, 0.38
89342, 0.28
89343, 0.03
89344, 0.19
89345, 0.53
89346, 0.85
89347, 0.72
89348, 0.36
89349, 0.03
89350, 0.53
89351, 0.97
89352, 0.10
89353, 0.38
89354, 0.33
89355, 0.21
89356, 0.69
89357, 0.24
89358, 0.24
89359, 0.41
89360, 0.20
89361, 0.15
89362, 0.59
89363, 0.21
89364, 0.21
89365, 0.69
89366, 0.56
89367, 0.47
89368, 0.96
89369, 0.59
89370, 0.27
89371, 0.19
89372, 0.24
